"POLITICAL_UNIT","NAME","WGMS_ID","YEAR","LOWER_BOUND","UPPER_BOUND","AREA","WINTER_BALANCE","WINTER_BALANCE_UNC","SUMMER_BALANCE","SUMMER_BALANCE_UNC","ANNUAL_BALANCE","ANNUAL_BALANCE_UNC","REMARKS"
"CH","FINDELEN",389,2012,3400,3500,2.3575000,1572,100.0000,-1057,200.0000,515,200.0000,
"CH","FINDELEN",389,2012,3500,3600,1.6081300,1459,100.0000,-769,200.0000,690,200.0000,
"CH","FINDELEN",389,2012,3600,3700,0.4393800,1389,100.0000,-550,200.0000,839,200.0000,
"CH","FINDELEN",389,2012,3700,3800,0.3012500,876,100.0000,-570,200.0000,306,200.0000,
"CH","FINDELEN",389,2012,3800,3900,0.2518800,1081,100.0000,-333,200.0000,748,200.0000,
"CH","FINDELEN",389,2012,3900,4000,0.0106300,1333,100.0000,-83,200.0000,1250,200.0000,
"CH","FINDELEN",389,2012,9999,9999,12.9487900,1318,100.0000,-2456,200.0000,-1138,200.0000,
"CH","FINDELEN",389,2013,2500,2600,0.0318800,284,100.0000,-6074,200.0000,-5790,200.0000,
"CH","FINDELEN",389,2013,2600,2700,0.2681300,345,100.0000,-5556,200.0000,-5211,200.0000,
"CH","FINDELEN",389,2013,2700,2800,0.2187500,417,100.0000,-4384,200.0000,-3967,200.0000,
"CH","FINDELEN",389,2013,2800,2900,0.3375000,489,100.0000,-3211,200.0000,-2722,200.0000,
"CH","FINDELEN",389,2013,2900,3000,0.5781300,607,100.0000,-2567,200.0000,-1960,200.0000,
"CH","FINDELEN",389,2013,3000,3100,0.9768800,723,100.0000,-2450,200.0000,-1727,200.0000,
"CH","FINDELEN",389,2013,3100,3200,1.7356300,825,100.0000,-1268,200.0000,-443,200.0000,
"CH","FINDELEN",389,2013,3200,3300,1.8343800,917,100.0000,-519,200.0000,398,200.0000,
"CH","FINDELEN",389,2013,3300,3400,1.9450000,1081,100.0000,-175,200.0000,906,200.0000,
"CH","FINDELEN",389,2013,3400,3500,2.3575000,1142,100.0000,140,200.0000,1282,200.0000,
"CH","FINDELEN",389,2013,3500,3600,1.6081300,1132,100.0000,384,200.0000,1516,200.0000,
"CH","FINDELEN",389,2013,3600,3700,0.4393800,1200,100.0000,655,200.0000,1855,200.0000,
"CH","FINDELEN",389,2013,3700,3800,0.3012500,774,100.0000,354,200.0000,1128,200.0000,
"CH","FINDELEN",389,2013,3800,3900,0.2518800,542,100.0000,218,200.0000,760,200.0000,
"CH","FINDELEN",389,2013,3900,4000,0.0106300,539,100.0000,336,200.0000,875,200.0000,
"CH","FINDELEN",389,2013,9999,9999,12.8950500,934,100.0000,-752,200.0000,182,200.0000,
"CH","FINDELEN",389,2014,2500,2600,0.0281300,363,100.0000,-6204,200.0000,-5841,200.0000,
"CH","FINDELEN",389,2014,2600,2700,0.2587500,454,100.0000,-5871,200.0000,-5417,200.0000,
"CH","FINDELEN",389,2014,2700,2800,0.2175000,583,100.0000,-4589,200.0000,-4006,200.0000,
"CH","FINDELEN",389,2014,2800,2900,0.3375000,726,100.0000,-3516,200.0000,-2790,200.0000,
"CH","FINDELEN",389,2014,2900,3000,0.5775000,839,100.0000,-3029,200.0000,-2190,200.0000,
"CH","FINDELEN",389,2014,3000,3100,0.9768800,991,100.0000,-2203,200.0000,-1212,200.0000,
"CH","FINDELEN",389,2014,3100,3200,1.7356300,1147,100.0000,-1476,200.0000,-329,200.0000,
"CH","FINDELEN",389,2014,3200,3300,1.8343800,1329,100.0000,-889,200.0000,440,200.0000,
"CH","FINDELEN",389,2014,3300,3400,1.9450000,1421,100.0000,-630,200.0000,791,200.0000,
"CH","FINDELEN",389,2014,3400,3500,2.3575000,1528,100.0000,-327,200.0000,1201,200.0000,
"CH","FINDELEN",389,2014,3500,3600,1.6081300,1464,100.0000,-104,200.0000,1360,200.0000,
"CH","FINDELEN",389,2014,3600,3700,0.4393800,1194,100.0000,-74,200.0000,1120,200.0000,
"CH","FINDELEN",389,2014,3700,3800,0.3012500,988,100.0000,-45,200.0000,943,200.0000,
"CH","FINDELEN",389,2014,3800,3900,0.2518800,1059,100.0000,120,200.0000,1179,200.0000,
"CH","FINDELEN",389,2014,3900,4000,0.0106300,1030,100.0000,256,200.0000,1286,200.0000,
"CH","FINDELEN",389,2014,9999,9999,12.8800400,1258,100.0000,-1099,200.0000,159,200.0000,
"CH","FINDELEN",389,2015,2500,2600,0.0281300,462,100.0000,-8691,200.0000,-8229,200.0000,
"CH","FINDELEN",389,2015,2600,2700,0.2587499,623,100.0000,-7821,200.0000,-7198,200.0000,
"CH","FINDELEN",389,2015,2700,2800,0.2175000,619,100.0000,-6607,200.0000,-5988,200.0000,
"CH","FINDELEN",389,2015,2800,2900,0.3375000,825,100.0000,-5235,200.0000,-4410,200.0000,
"CH","FINDELEN",389,2015,2900,3000,0.5774999,892,100.0000,-4468,200.0000,-3576,200.0000,
"CH","FINDELEN",389,2015,3000,3100,0.9768800,982,100.0000,-3540,200.0000,-2558,200.0000,
"CH","FINDELEN",389,2015,3100,3200,1.7356300,1227,100.0000,-2447,200.0000,-1220,200.0000,
"CH","FINDELEN",389,2015,3200,3300,1.8343800,1229,100.0000,-1459,200.0000,-230,200.0000,
"CH","FINDELEN",389,2015,3300,3400,1.9450000,1360,100.0000,-1015,200.0000,345,200.0000,
"CH","FINDELEN",389,2015,3400,3500,2.3575000,1428,100.0000,-696,200.0000,732,200.0000,
"CH","FINDELEN",389,2015,3500,3600,1.6081299,1266,100.0000,-501,200.0000,765,200.0000,
"CH","FINDELEN",389,2015,3600,3700,0.4393799,1154,100.0000,-339,200.0000,815,200.0000,
"CH","FINDELEN",389,2015,3700,3800,0.3012500,759,100.0000,-439,200.0000,320,200.0000,
"CH","FINDELEN",389,2015,3800,3900,0.2518799,710,100.0000,-366,200.0000,344,200.0000,
"CH","FINDELEN",389,2015,3900,4000,0.0106300,571,100.0000,-270,200.0000,301,200.0000,
"CH","FINDELEN",389,2015,9999,9999,12.8800001,1197,100.0000,-1803,200.0000,-606,200.0000,
"CH","FINDELEN",389,2016,2500,2600,0.0281300,-42,100.0000,-7261,200.0000,-7303,200.0000,
"CH","FINDELEN",389,2016,2600,2700,0.2587500,94,100.0000,-6624,200.0000,-6530,200.0000,
"CH","FINDELEN",389,2016,2700,2800,0.2175000,205,100.0000,-5317,200.0000,-5112,200.0000,
"CH","FINDELEN",389,2016,2800,2900,0.3375000,484,100.0000,-4400,200.0000,-3916,200.0000,
"CH","FINDELEN",389,2016,2900,3000,0.5775000,643,100.0000,-3427,200.0000,-2784,200.0000,
"CH","FINDELEN",389,2016,3000,3100,0.9768800,718,100.0000,-2819,200.0000,-2101,200.0000,
"CH","FINDELEN",389,2016,3100,3200,1.7356300,777,100.0000,-2234,200.0000,-1457,200.0000,
"CH","FINDELEN",389,2016,3200,3300,1.8343800,823,100.0000,-1886,200.0000,-1063,200.0000,
"CH","FINDELEN",389,2016,3300,3400,1.9450000,1051,100.0000,-1296,200.0000,-245,200.0000,
"CH","FINDELEN",389,2016,3400,3500,2.3575000,1338,100.0000,-826,200.0000,512,200.0000,
"CH","FINDELEN",389,2016,3500,3600,1.6081300,1431,100.0000,-421,200.0000,1010,200.0000,
"CH","FINDELEN",389,2016,3600,3700,0.4393800,1381,100.0000,-246,200.0000,1135,200.0000,
"CH","FINDELEN",389,2016,3700,3800,0.3012500,979,100.0000,-333,200.0000,646,200.0000,
"CH","FINDELEN",389,2016,3800,3900,0.2518800,771,100.0000,-351,200.0000,420,200.0000,
"CH","FINDELEN",389,2016,3900,4000,0.0106300,585,100.0000,-319,200.0000,266,200.0000,
"CH","FINDELEN",389,2016,9999,9999,12.8800000,991,100.0000,-1714,200.0000,-723,200.0000,
"CH","FINDELEN",389,2017,2500,2600,0.0818800,202,,,,-7301,,
"CH","FINDELEN",389,2017,2600,2700,0.1918700,255,,,,-6502,,
"CH","FINDELEN",389,2017,2700,2800,0.2375000,368,,,,-5380,,
"CH","FINDELEN",389,2017,2800,2900,0.3406300,555,,,,-4062,,
"CH","FINDELEN",389,2017,2900,3000,0.5781300,690,,,,-3290,,
"CH","FINDELEN",389,2017,3000,3100,0.9956200,777,,,,-2852,,
"CH","FINDELEN",389,2017,3100,3200,1.7150000,910,,,,-1857,,
"CH","FINDELEN",389,2017,3200,3300,1.8325000,1018,,,,-1089,,
"CH","FINDELEN",389,2017,3300,3400,1.9512500,1192,,,,-165,,
"CH","FINDELEN",389,2017,3400,3500,2.3575000,1275,,,,318,,
"CH","FINDELEN",389,2017,3500,3600,1.6081300,1248,,,,638,,
"CH","FINDELEN",389,2017,3600,3700,0.4393800,1184,,,,837,,
"CH","FINDELEN",389,2017,3700,3800,0.3012500,919,,,,674,,
"CH","FINDELEN",389,2017,3800,3900,0.2518800,952,,,,865,,
"CH","FINDELEN",389,2017,3900,4000,0.0106300,801,,,,796,,
"CH","FINDELEN",389,2017,9999,9999,12.8931300,1033,,-1977,,-944,,
"CH","FINDELEN",389,2018,9999,9999,,,,,,-723,,
"CH","FORNO",396,1955,2130,2200,0.0431200,978,,-5177,,-4199,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1955,2200,2300,0.1300000,1072,,-4792,,-3720,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1955,2300,2400,0.5375000,1194,,-4113,,-2919,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1955,2400,2500,0.8937500,1291,,-3759,,-2468,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1955,2500,2600,1.1006300,1414,,-2937,,-1523,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1955,2600,2700,1.6543700,1554,,-2188,,-634,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1955,2700,2800,1.3693800,1656,,-1276,,380,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1955,2800,2900,1.0900000,1716,,-673,,1043,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1955,2900,3000,0.9737500,1659,,-385,,1274,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1955,3000,3100,0.8275000,1491,,-171,,1320,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1955,3100,3200,0.6031300,1229,,-23,,1206,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1955,3200,3300,0.2137500,659,,-313,,346,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1955,3300,3369,0.0162500,-16,,-949,,-965,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1955,9999,9999,9.4531300,1478,,-1730,,-252,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1956,2125,2200,0.0487500,1157,,-5714,,-4557,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1956,2200,2300,0.1275000,1217,,-5199,,-3982,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1956,2300,2400,0.5181200,1318,,-4739,,-3421,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1956,2400,2500,0.8593800,1441,,-4952,,-3511,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1956,2500,2600,1.0881300,1603,,-4677,,-3074,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1956,2600,2700,1.6681300,1782,,-2737,,-955,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1956,2700,2800,1.3475000,1898,,-1572,,326,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1956,2800,2900,1.0862500,1968,,-755,,1213,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1956,2900,3000,0.9687500,1902,,-444,,1458,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1956,3000,3100,0.8293700,1709,,-188,,1521,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1956,3100,3200,0.6025000,1409,,11,,1420,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1956,3200,3300,0.2143800,753,,-432,,321,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1956,3300,3366,0.0143800,-81,,-1462,,-1543,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1956,9999,9999,9.3731200,1687,,-2233,,-546,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1957,2134,2200,0.0450000,522,,-5002,,-4480,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1957,2200,2300,0.1275000,621,,-4671,,-4050,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1957,2300,2400,0.5181200,750,,-4031,,-3281,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1957,2400,2500,0.8593800,900,,-3615,,-2715,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1957,2500,2600,1.0850000,1080,,-2775,,-1695,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1957,2600,2700,1.6618800,1263,,-2024,,-761,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1957,2700,2800,1.2462500,1375,,-1773,,-398,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1957,2800,2900,0.9143800,1459,,-1127,,332,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1957,2900,3000,0.9218800,1394,,-846,,548,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1957,3000,3100,0.8281300,1249,,-561,,688,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1957,3100,3200,0.5806200,1035,,-358,,677,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1957,3200,3300,0.2006300,556,,-493,,63,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1957,3300,3366,0.0143800,-55,,-1005,,-1060,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1957,9999,9999,9.0031300,1178,,-1909,,-731,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1958,2130,2200,0.0406300,880,,-5923,,-5043,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1958,2200,2300,0.1300000,1056,,-5809,,-4753,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1958,2300,2400,0.5281200,1268,,-5279,,-4011,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1958,2400,2500,0.8606200,1463,,-4887,,-3424,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1958,2500,2600,1.0750000,1725,,-3846,,-2121,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1958,2600,2700,1.6531300,2032,,-3092,,-1060,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1958,2700,2800,1.2406300,2262,,-2372,,-110,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1958,2800,2900,0.9137500,2476,,-1589,,887,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1958,2900,3000,0.9218800,2389,,-1330,,1059,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1958,3000,3100,0.8268800,2145,,-1065,,1080,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1958,3100,3200,0.5812500,1783,,-826,,957,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1958,3200,3300,0.2006300,953,,-940,,13,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1958,3300,3366,0.0143800,-111,,-1469,,-1580,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1958,9999,9999,8.9868700,1956,,-2717,,-761,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1959,2140,2200,0.0362500,1229,,-5843,,-4614,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1959,2200,2300,0.1293700,1272,,-5396,,-4124,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1959,2300,2400,0.5287500,1346,,-4903,,-3557,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1959,2400,2500,0.8662500,1409,,-4727,,-3318,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1959,2500,2600,1.0693800,1488,,-3672,,-2184,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1959,2600,2700,1.6468800,1571,,-3228,,-1657,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1959,2700,2800,1.2312500,1613,,-2174,,-561,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1959,2800,2900,0.9131200,1629,,-1087,,542,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1959,2900,3000,0.9218800,1501,,-882,,619,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1959,3000,3100,0.8268800,1295,,-734,,561,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1959,3100,3200,0.5818800,1039,,-656,,383,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1959,3200,3300,0.2000000,547,,-1265,,-718,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1959,3300,3366,0.0143800,-54,,-2136,,-2190,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1959,9999,9999,8.9662500,1445,,-2519,,-1074,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1960,2142,2200,0.0312500,1149,,-5229,,-4080,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1960,2200,2300,0.1306200,1290,,-5367,,-4077,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1960,2300,2400,0.5268700,1512,,-4509,,-2997,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1960,2400,2500,0.8675000,1686,,-3919,,-2233,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1960,2500,2600,1.0668800,1895,,-3079,,-1184,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1960,2600,2700,1.6393800,2085,,-2712,,-627,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1960,2700,2800,1.2250000,2182,,-2204,,-22,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1960,2800,2900,0.9137500,2251,,-1580,,671,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1960,2900,3000,0.9218800,2092,,-1327,,765,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1960,3000,3100,0.8250000,1828,,-1053,,775,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1960,3100,3200,0.5825000,1482,,-795,,687,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1960,3200,3300,0.2000000,780,,-827,,-47,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1960,3300,3366,0.0143800,-86,,-1232,,-1318,," Bs calculated from reported Bw and Ba."
"CH","FORNO",396,1960,9999,9999,8.9450000,1910,,-2375,,-465,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1967,2462,2500,0.0031300,394,,-4716,,-4322,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1967,2500,2600,0.0281300,507,,-5248,,-4741,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1967,2600,2700,0.1006300,682,,-4916,,-4234,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1967,2700,2800,0.1218800,835,,-4333,,-3498,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1967,2800,2900,0.1356300,956,,-3693,,-2737,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1967,2900,3000,0.2475000,1071,,-2784,,-1713,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1967,3000,3100,0.9275000,1223,,-1981,,-758,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1967,3100,3200,0.8356200,1295,,-1438,,-143,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1967,3200,3300,1.7362500,1234,,-979,,255,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1967,3300,3400,1.2018800,1050,,-993,,57,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1967,3400,3500,0.1662500,899,,-918,,-19,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1967,3500,3600,0.0743700,708,,-883,,-175,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1967,3600,3700,0.0481300,329,,-1337,,-1008,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1967,3700,3781,0.0412500,139,,-1695,,-1556,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1967,9999,9999,5.6681200,1133,,-1527,,-394,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1968,2461,2500,0.0031300,275,,-3586,,-3311,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1968,2500,2600,0.0275000,357,,-3991,,-3634,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1968,2600,2700,0.1018700,502,,-3707,,-3205,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1968,2700,2800,0.1200000,617,,-3221,,-2604,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1968,2800,2900,0.1362500,692,,-2636,,-1944,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1968,2900,3000,0.2475000,791,,-1511,,-720,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1968,3000,3100,0.9262500,925,,-611,,314,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1968,3100,3200,0.8362500,972,,-229,,743,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1968,3200,3300,1.7350000,921,,125,,1046,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1968,3300,3400,1.2031300,793,,-142,,651,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1968,3400,3500,0.1662500,678,,-295,,383,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1968,3500,3600,0.0743700,533,,-307,,226,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1968,3600,3700,0.0481300,249,,-667,,-418,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1968,3700,3781,0.0412500,105,,-1039,,-934,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1968,9999,9999,5.6668800,849,,-437,,412,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1969,2460,2500,0.0025000,302,,-3480,,-3178,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1969,2500,2600,0.0268800,416,,-3897,,-3481,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1969,2600,2700,0.1018700,592,,-3443,,-2851,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1969,2700,2800,0.1193800,752,,-2820,,-2068,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1969,2800,2900,0.1375000,962,,-2072,,-1110,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1969,2900,3000,0.2475000,1067,,-1413,,-346,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1969,3000,3100,0.9250000,1183,,-1004,,179,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1969,3100,3200,0.8350000,1242,,-705,,537,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1969,3200,3300,1.7362500,1177,,-444,,733,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1969,3300,3400,1.2025000,1001,,-428,,573,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1969,3400,3500,0.1662500,860,,-387,,473,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1969,3500,3600,0.0750000,673,,-411,,262,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1969,3600,3700,0.0475000,316,,-838,,-522,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1969,3700,3781,0.0412500,132,,-1298,,-1166,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1969,9999,9999,5.6643700,1085,,-781,,304,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1970,2467,2500,0.0018700,517,,-3204,,-2687,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1970,2500,2600,0.0268800,731,,-3957,,-3226,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1970,2600,2700,0.1018700,901,,-3356,,-2455,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1970,2700,2800,0.1193800,1049,,-2911,,-1862,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1970,2800,2900,0.1375000,1167,,-2600,,-1433,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1970,2900,3000,0.2475000,1276,,-2000,,-724,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1970,3000,3100,0.9256300,1444,,-1460,,-16,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1970,3100,3200,0.8343700,1524,,-1158,,366,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1970,3200,3300,1.7362500,1448,,-893,,555,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1970,3300,3400,1.2025000,1238,,-737,,501,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1970,3400,3500,0.1662500,1052,,-556,,496,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1970,3500,3600,0.0750000,822,,-509,,313,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1970,3600,3700,0.0475000,388,,-747,,-359,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1970,3700,3781,0.0412500,164,,-1049,,-885,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1970,9999,9999,5.6637500,1339,,-1168,,171,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1971,2499,2500,0.0006300,-274,,-6070,,-6344,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1971,2500,2600,0.0256200,-101,,-6422,,-6523,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1971,2600,2700,0.0937500,100,,-6200,,-6100,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1971,2700,2800,0.1156300,196,,-5841,,-5645,," Bs calculated from reported Bw and Ba."
"CH","GIETRO",367,1971,2800,2900,0.1356300,282,,-5379,,-5097,," Bs calculated from reported Bw and Ba."
